CityName,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
Islip,27.6471,29.7843,36.2663,29.0397,27.9461,42.4295,44.8731,39.1632,38.0963,26.0139,24.2945,35.8742,19.7876,27.1667,27.4012,27.2885,30.8662,42.0629,55.0476,31.8535,26.625,21.337,16.3986,23.9157,25.0139,18.8309,18.3801,29.5952,29.4966,45.0807,41.2154,36.6605,27.8644,43.5776,35.5886,39.5965,54.1173,38.7931,31.78,45.9182,54.6654,47.3012,51.697,55.1696,33.2361,32.4,46.9467,40.8265,39.1543,44.179,44.422,46.1667,43.8276,37.6129,47.0,42.3099,27.1045,29.6383,30.6127,36.2226
Ithaca/Cortland,,34.5,,8.5,,,,,,,,31.4444,30.5455,58.5,24.7917,25.75,15.1,31.9333,47.75,23.8421,15.5882,29.2258,25.5714,71.8718,49.9375,64.8571,42.7742,53.6538,63.5,27.7368,35.6,46.9333,30.4762,56.7143,30.64,55.0,59.7576,80.125,42.1026,39.04,22.2632,35.5,43.3,32.6296,40.7273,72.6875,63.0,35.1538,45.625,51.2105,37.56,41.5926,70.3913,31.4483,50.4091,49.7647,110.8182,66.5833,62.9231,97.4
Jackson,44.6036,30.4679,23.3217,24.8667,22.7778,49.2574,40.0223,30.5976,37.0435,31.4211,22.5106,60.0267,42.5282,34.1545,33.7755,20.6129,20.766,42.2923,34.1582,42.9853,40.2857,15.8222,25.2667,61.2567,60.7769,53.1712,31.9143,38.4231,34.122,36.6187,59.2033,32.0647,27.1605,19.75,10.75,43.693,54.1681,26.9248,35.77,29.2679,34.9273,55.3413,48.961,42.0673,52.1654,50.92,26.0851,50.4519,40.949,60.4303,50.8671,29.7143,23.9474,51.7897,49.4074,35.3964,35.5855,31.8551,77.5294,38.3858
Jackson/Vicksburg,27.7123,30.2824,25.8233,30.6836,36.2316,36.9849,30.5972,29.4953,19.067,26.0276,28.0569,36.7727,24.9204,39.1429,26.5983,34.5,28.0984,36.549,45.7253,42.1503,19.1084,28.598,27.2456,33.4331,42.7391,21.8475,29.9255,51.2301,27.8039,29.8244,43.4737,33.6667,23.4725,27.301,21.5179,32.2469,30.5821,32.9568,19.2469,25.7733,38.7287,45.1551,41.291,35.2982,38.8704,41.7555,32.636,42.8361,29.1743,31.4258,34.1468,40.7888,54.6584,48.9161,44.6704,42.0935,40.5873,37.5524,32.1608,51.9109
Jacksonville,31.6769,33.7189,25.6331,28.0608,31.0725,33.4751,32.5274,34.0443,24.5722,21.3996,25.4626,31.3338,26.361,35.604,26.5613,28.9847,31.0648,37.858,48.2644,43.2237,27.6526,23.0158,24.6496,37.2142,34.3858,25.1407,28.7399,44.8028,32.9835,39.0799,38.812,33.8352,26.7666,21.0142,20.2744,30.2973,36.8177,31.6483,28.3476,33.2994,31.317,42.0518,40.8469,46.8953,33.304,30.585,30.4302,29.4739,35.7394,35.5546,36.365,41.1285,38.6986,45.5383,44.9771,44.6422,33.1942,30.4602,30.3,36.2422
Jacksonville/Camp Lejeune,30.2821,41.6667,30.093,31.7708,31.1458,26.5088,26.9394,27.3621,27.4634,28.7778,31.3333,35.1628,26.8409,28.4286,16.4643,16.6977,33.3023,26.2364,61.7925,37.1633,56.1212,24.2857,25.0909,29.9667,85.9,31.6957,48.2963,55.1818,25.0222,49.4,75.7429,31.4211,41.3,22.0,37.8333,44.0,35.9394,40.1319,29.7583,41.537,30.4322,46.9265,34.9394,36.7391,76.2239,18.8243,25.3908,37.1,20.9362,38.0345,30.0968,36.8376,23.92,53.6742,46.0602,39.0,32.5536,35.2623,34.6,37.2907
Jamestown,47.7907,27.5526,25.2727,28.92,22.2353,31.8077,21.1053,32.7917,17.7857,12.7143,37.1818,18.75,28.84,41.9167,21.1,32.875,26.5625,48.75,22.2778,71.2,10.4615,42.2632,51.5,28.6,46.6364,100.1154,71.6522,42.5556,28.6,21.9375,39.3333,49.1471,46.7143,19.75,34.8333,33.9167,33.4118,69.6818,95.8,16.7778,56.4118,58.85,107.9286,63.64,30.7857,51.9091,40.087,83.25,128.36,167.2333,102.7368,106.5833,41.5,107.0,45.8065,47.2,94.1875,31.8333,54.0,136.0952
Joplin,25.2333,35.125,34.8529,40.375,34.5185,32.0741,34.5313,33.5,33.5333,50.0,75.8462,77.9286,46.0833,16.1579,55.9375,38.4118,45.7692,47.0,86.7727,94.0,8.0,,,,,,,,,48.963,18.5,60.08,28.5,,,,14.4375,46.2222,15.7222,12.0333,107.8889,25.1944,49.9429,51.8205,34.5652,43.9024,17.2857,30.2105,98.5,50.2222,18.9,32.3333,28.0357,44.8308,25.7385,26.2346,30.0351,32.8222,25.1429,35.9778
Juneau,30.4483,43.6143,35.75,20.7073,16.9537,20.7192,21.6403,23.2153,18.619,27.9266,38.5179,28.4947,54.4375,22.65,32.7882,23.2813,17.4138,20.4178,15.296,21.1103,15.3846,32.2,19.9444,27.7018,37.9186,32.0,29.3628,20.3281,33.0465,21.9936,17.6565,23.6319,28.0417,24.8723,27.5063,18.7347,29.7857,27.4021,16.7647,23.6905,19.3551,20.3504,22.1685,25.5724,21.6818,27.3718,36.3333,31.5893,32.3827,52.4583,23.806,19.4455,26.7732,18.475,22.8053,25.1603,22.876,21.451,25.3611,34.2818
Kahului,23.3863,21.3653,20.3327,16.0822,19.7976,23.3122,21.9883,23.1555,22.338,16.4225,15.2189,27.5698,22.2844,22.1087,25.0726,20.8738,18.0926,25.2483,21.0428,22.1433,16.6374,22.2872,17.9462,23.3581,25.1443,29.0315,21.9223,21.1033,20.6135,22.4081,17.9571,19.331,19.1568,17.7213,20.1146,26.1019,21.6129,22.7397,21.3048,19.6503,21.4275,24.4855,20.0438,32.5362,20.2048,24.2807,22.3177,19.8857,24.8902,28.2491,25.0838,22.0251,23.7723,29.9678,28.2425,22.9358,18.1729,20.0548,20.7002,23.6733
Kalamazoo,44.8068,40.7975,28.3733,18.92,18.1923,49.4082,29.6818,31.7568,39.4848,37.2308,33.1707,36.3846,59.9077,48.0192,35.1489,31.6585,36.4444,16.8,34.2051,75.9038,48.2,21.1277,62.1698,58.6949,72.5818,82.9184,51.4,55.8028,41.7941,43.0638,60.1235,43.061,39.5581,31.5962,23.0968,66.8571,59.4286,44.1724,35.0339,34.05,39.2561,27.9359,37.8875,30.6917,40.8125,39.1563,25.371,47.4219,45.9348,52.8542,38.4167,37.4545,25.4,45.6316,48.9667,30.75,41.1087,27.0127,35.1011,44.7011
Kalispell,26.7193,34.0667,20.3,29.12,14.5455,25.6111,20.0661,20.203,27.3594,12.6333,22.9,30.3623,34.5152,27.4,27.3692,17.75,25.8444,35.7966,32.0333,33.7976,16.7541,18.4194,55.8421,33.0741,37.7966,30.8723,17.6415,31.1818,16.1739,24.0566,45.157,33.552,23.4255,15.6094,22.6486,33.9423,39.0811,39.2051,37.3902,30.5,23.75,24.872,31.8562,29.8782,21.8103,27.9655,31.2353,50.7586,39.1429,59.5152,26.3125,12.9091,23.2857,31.0977,37.2937,35.1655,22.1096,27.2963,19.6735,45.3333
Kansas City,30.7376,28.202,25.4845,27.1051,33.5377,35.623,33.4092,30.7601,23.7609,23.1559,26.8294,33.3005,26.3496,27.5898,29.1385,26.1137,27.5213,35.6825,37.9523,33.9294,25.1026,24.304,23.2609,31.3347,30.5224,24.0083,25.1803,32.7324,29.6045,32.3886,34.3799,32.8736,25.763,23.5976,24.2254,30.2517,27.9674,33.8894,27.59,30.7712,32.7482,39.6688,36.072,37.8711,34.5874,28.8937,30.8767,28.3074,33.9456,36.1857,29.049,34.5982,37.6587,40.5394,38.2654,35.5351,31.9638,27.474,24.6409,32.2137
Kearney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,43.0,45.375,92.9,18.1429,61.1739,156.0,15.75,31.4,54.2917,89.5,34.28,30.125,50.2273,29.2778,66.3929
Ketchikan,29.3968,30.9815,32.8608,22.025,15.5375,21.3193,24.4265,21.6825,16.9579,23.225,29.2623,39.1892,33.4,15.9565,20.234,14.12,16.4308,21.0602,16.9815,26.1467,13.9559,24.25,33.5227,38.4737,40.1667,21.0,29.5256,17.2444,29.1233,25.2651,19.2989,17.4393,20.3382,21.3243,21.5238,18.7333,16.3134,20.9024,13.5088,15.5094,21.8571,33.597,25.4898,35.2,28.2368,22.8462,34.0185,30.5538,43.8364,52.1224,29.0857,13.2931,15.375,27.4706,19.8333,34.2887,16.4032,24.3333,22.2045,30.6667
Key West,42.625,35.8226,22.4308,32.9464,36.3871,65.1094,34.1613,26.3286,40.0417,14.775,47.2174,54.1176,47.0,19.1176,23.2836,25.0526,29.9111,66.1042,23.8182,51.4839,43.2368,17.4516,21.25,44.5161,61.4222,50.3871,32.9545,64.3019,46.283,52.1892,37.8571,15.381,9.3571,11.8,34.8,35.0556,33.2242,42.3304,25.9692,25.5574,29.7484,49.1682,32.5728,46.0986,35.1579,21.2558,24.2203,32.6298,30.8556,35.0116,27.2203,37.8658,24.3297,30.4673,26.3107,33.6525,15.6,29.2314,28.6941,26.6139
Killeen,26.396,35.3057,29.7374,29.888,44.7923,43.3798,42.9808,38.177,22.8684,29.8313,29.1313,35.5938,19.9265,26.0167,29.3474,30.0,24.8421,31.3667,50.8125,33.4906,21.0645,51.4118,43.1463,53.7857,73.2188,24.875,70.6364,87.6129,44.8235,44.8519,73.5238,30.0227,30.7143,54.7742,22.0714,58.4286,41.5789,47.6512,18.4143,17.4872,25.9231,25.6698,25.4876,31.2095,26.4615,28.9569,27.4681,20.3505,17.7849,32.9905,35.633,31.8132,30.3986,30.0714,33.5929,41.7143,25.2,31.6216,19.5909,31.0778
King Salmon,,,,,,19.6154,10.7273,13.0,,,,,,,,,,19.7778,17.6667,,,,,,,,,,,8.9231,21.25,8.5,,,,,,,,,,15.1429,10.4286,1.0,,,,,,,,,,6.375,7.6667,,,,,
Knoxville,35.7365,36.7179,33.7955,26.5149,35.2994,42.339,35.9655,42.028,24.2265,26.4822,36.9515,41.3032,38.372,34.1726,37.9746,30.1919,37.1885,38.3004,60.2308,44.5154,29.1518,25.7594,32.7009,49.4494,46.2708,30.1118,45.9184,52.4352,43.74,47.1082,42.257,48.6117,28.0,33.2705,39.5424,58.5079,42.1628,47.5175,32.5545,39.8661,39.2314,55.0682,47.4875,50.0283,40.6991,33.4918,40.4643,38.9054,43.7473,41.9431,41.5064,47.5461,42.6926,53.0904,57.5053,49.0242,39.831,33.8626,42.9653,38.3488
Kodiak,23.3333,13.25,10.6667,19.3333,15.6471,20.7333,10.8571,28.4667,11.0909,23.0,16.1429,15.5714,12.5556,35.0,25.7778,23.0,9.8,8.9286,16.5714,7.5,44.0,30.8571,29.5,36.8333,24.8667,22.1667,29.25,35.8571,16.1818,41.8125,49.3636,60.6667,11.5714,13.75,32.1579,19.7273,13.4545,34.8125,13.5,17.3333,13.0,17.15,20.0625,14.0769,9.4,18.65,26.7059,30.2105,41.1765,15.8462,18.0714,24.8462,18.0625,11.1579,24.7333,15.4091,9.2308,20.1429,14.15,25.8
Kona,18.0981,18.4424,17.8351,13.8881,15.0461,17.1458,16.9135,21.5684,17.0759,13.5963,18.4301,19.0945,20.3316,16.0337,21.2262,11.2385,12.4942,28.4635,18.6302,14.2806,15.6321,16.296,17.0954,26.1522,24.2426,24.6745,19.2715,19.3315,15.2338,15.1098,18.9783,13.4114,14.5193,15.8903,18.0055,23.7171,17.6124,19.4454,19.6646,18.6068,19.8112,14.5975,17.313,22.2396,20.7424,17.2803,23.1621,17.7692,21.348,23.2061,20.0437,17.6755,22.1625,28.5392,23.2641,17.295,19.321,18.1818,16.6918,20.065
Kotzebue,28.8,23.4737,21.1154,35.619,11.7143,14.9259,23.5357,15.8788,21.7368,28.5294,20.1364,9.6471,13.8182,18.5333,9.1667,11.0769,7.7857,9.36,19.6111,27.5714,6.8667,12.6667,4.25,29.4091,20.2,23.1739,15.7333,11.2,25.7273,24.5294,12.4167,24.8,40.6923,12.7895,18.12,16.375,29.5556,25.0769,17.0,48.0,16.4,7.0,7.2222,11.3684,14.125,24.1765,16.9231,14.9655,36.0909,23.6667,24.25,26.35,20.6667,49.6818,10.0,9.5313,5.3333,13.3571,33.0,15.5882
La Crosse,53.2759,47.209,26.25,23.1071,33.9545,38.6735,27.4444,26.35,31.4063,22.0952,33.359,27.66,38.5,30.0,29.1282,23.4,19.08,11.4,23.4348,17.3438,11.1034,13.6923,30.8,34.4839,29.5,24.0476,43.2125,35.6024,44.05,42.6164,43.1842,41.6333,33.8696,47.4426,31.2708,50.7375,57.1429,30.3273,23.9111,40.3148,63.5789,32.3692,33.5758,36.2143,30.9535,27.3016,23.0678,29.3651,28.1667,42.5952,33.5652,29.0513,28.2712,63.725,62.4844,35.9452,28.7188,55.1176,29.7059,57.8077
Lafayette,30.285,26.5205,28.3766,28.5286,33.6507,39.7179,25.0993,31.1234,20.5738,23.9276,18.1724,27.2598,30.6111,20.4306,34.1139,39.3281,30.3056,34.9359,57.8088,50.7468,24.5085,34.2619,44.3404,42.4783,50.7701,34.1346,58.9009,37.6724,49.7385,36.8214,41.8491,33.7273,57.9459,26.6545,21.0357,35.0,38.4681,49.9813,34.4714,24.39,31.0891,39.1102,33.6047,50.3063,46.2992,45.9424,29.1698,43.4493,37.8348,38.3673,39.8917,45.2727,40.8358,53.0116,40.9727,39.0292,40.0849,46.1391,34.5046,65.1732
Lake Charles,32.1091,35.9796,24.7108,35.4545,35.9077,39.4848,28.8958,39.2821,20.9444,26.3571,13.3684,25.6042,45.7273,31.2143,18.8182,53.5,38.0,40.25,59.9032,45.475,35.6296,21.4,66.5517,95.1628,41.1429,34.1923,31.2,54.6923,62.8235,54.8667,29.5,21.5,18.6429,26.2,52.5,23.8824,75.8125,45.5333,23.4783,18.1522,23.2895,32.7843,20.209,30.9818,26.2963,29.6429,26.589,40.7971,33.9773,47.2353,21.4423,46.8163,38.2931,51.4516,28.5077,26.9437,30.9138,31.2459,30.76,68.0
Lansing,42.45,51.2706,20.1471,23.3256,22.4231,35.9,42.8302,24.1667,17.549,18.1039,35.029,28.2903,36.0211,48.8986,29.9375,29.5479,29.0667,32.5,45.3714,41.5395,31.3103,35.0263,37.3421,47.1014,69.6422,52.9483,45.3301,54.169,30.4483,44.125,44.7561,36.3939,52.5897,27.6029,35.3043,41.8696,61.9608,67.381,30.4194,42.5556,49.1364,35.3636,26.3235,28.6429,35.978,22.1563,38.165,62.3421,48.7634,40.3241,54.7528,34.7865,47.6279,52.812,52.1442,35.0323,34.7326,55.5926,40.52,53.1486
Laramie,39.0476,56.2,38.75,47.5385,31.75,52.5,20.5,30.2857,16.375,28.4,43.0714,44.4667,14.6429,55.75,67.7,35.5,21.1667,47.5,53.0,29.7273,50.5,9.875,12.6667,24.625,41.7143,22.3333,25.75,17.875,12.9091,177.4615,79.5882,97.15,135.4167,25.2,96.7143,67.7778,70.7143,24.7895,22.1818,31.2667,27.36,59.6818,30.95,42.8095,83.3,104.5,23.9286,27.6842,85.6818,79.0526,180.3636,44.75,66.0,40.7407,103.4828,138.9091,24.125,103.1429,69.8824,23.0
Laredo,23.2211,22.3857,32.0481,22.5632,32.0556,28.9157,19.2264,24.86,22.7949,33.8833,27.0862,36.8393,15.0755,19.7619,21.8143,17.614,26.8182,46.0,51.3281,64.194,52.5208,52.9565,36.6,59.3881,59.5063,27.0909,45.7857,70.2464,31.1695,56.5682,54.6667,32.7556,39.8387,18.1481,14.3333,25.0,28.4912,33.3378,25.942,39.5349,30.825,26.9459,24.8169,33.3056,33.4156,36.4902,41.5333,45.4769,27.2273,23.4925,30.5714,57.2308,46.093,43.043,37.2099,55.5897,25.1633,40.2,40.3088,44.8444
Las Vegas,28.6979,32.4187,32.2669,28.4584,29.9561,34.6876,32.4467,32.806,25.8088,28.3479,24.9844,31.1966,38.0393,32.2634,28.9394,32.0673,27.1469,32.0956,38.1484,31.6289,26.0902,23.0239,22.3148,34.8735,37.5989,24.4411,31.0942,29.3058,30.6306,30.6174,34.0868,30.6486,31.3768,26.4519,24.3788,28.9574,33.7041,29.0083,28.9031,29.9812,34.2058,34.3805,38.549,38.0917,31.0334,27.4163,29.5291,29.8901,29.9141,39.4027,27.6744,36.7717,34.2547,36.6447,37.7906,35.7099,28.7786,27.7277,29.9518,35.3665
Latrobe,36.2391,45.5686,35.9487,32.7949,41.42,54.04,40.3,52.2083,25.0541,48.25,31.4828,41.7813,40.425,49.551,52.9194,46.6563,30.36,33.2857,58.0,50.5,39.4211,29.8462,34.0952,26.2143,35.25,38.64,66.4839,52.1818,39.963,36.4865,49.275,50.4375,59.0,39.8571,71.75,51.3793,33.8519,32.5294,66.7027,57.7419,47.6842,61.1333,51.1,86.5278,58.5,27.4,36.1765,48.5,27.6471,37.3571,19.6333,47.129,58.1176,77.4688,63.0,53.6596,30.1333,61.9091,26.3793,51.25
Lawton/Fort Sill,28.0161,34.875,29.9242,41.94,32.4364,52.8571,29.1395,38.1892,31.3077,36.5185,27.0417,32.9375,34.75,31.3333,43.0909,25.7667,51.7368,30.9643,34.375,37.1864,26.6047,38.3043,34.1852,39.3,56.8824,5.0,68.9333,62.0,61.1429,59.6176,49.9333,39.075,71.75,66.1304,35.6471,42.6667,23.1034,33.3333,73.3939,23.8571,29.4667,24.2424,36.32,56.7778,41.451,53.2885,41.9722,18.7407,48.0909,30.4348,22.9697,24.5676,29.2083,26.0,18.9167,41.0541,26.6,16.0667,23.6923,32.8056
Lewisburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,43.2647,61.2083,57.1875,57.4,36.9032,48.7586,42.6111,58.3125,53.5789,94.0,53.6364,50.5,49.9,62.6429,49.4483,47.2353,38.6667,84.3684,36.3571,48.3889
Lewiston,8.0,23.625,24.0,12.3333,15.0,9.381,3.5,8.0,6.0,6.3333,9.1,52.5625,13.5,14.1667,12.5714,7.8333,26.4,13.5,24.1,21.5,14.6154,6.875,27.9,21.0769,149.7143,15.0,10.9091,18.4286,25.8571,34.5,28.1111,28.7059,23.8,6.3333,5.1667,27.3636,18.0,50.6,23.7143,13.2105,5.3333,17.1429,16.5,14.0667,44.25,14.7778,14.3636,75.1818,15.5385,18.8,20.3333,17.1429,24.3,97.8333,25.3333,17.4286,12.9286,22.1818,69.5,42.0833
Lexington,39.4455,35.1508,29.6728,26.0497,32.2826,30.9341,27.5369,30.7811,27.3121,24.1964,37.9565,28.3724,40.8095,41.8411,37.0769,26.2075,31.9853,39.3828,67.1515,54.6458,51.942,23.1921,60.9134,34.4,47.5957,52.2208,52.5028,53.3436,35.5823,55.3558,53.9157,38.9206,25.1684,33.6211,34.5441,38.46,38.9435,41.4299,35.4874,36.5,45.6137,46.1475,42.3406,45.0922,36.932,29.5985,27.7025,33.6911,44.612,46.3529,43.2509,42.0575,36.7132,49.2225,54.5057,44.082,28.1627,30.6751,38.299,39.786
Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4286,64.5556,61.5625,36.625,67.3158,47.7368,61.8667,24.5,88.8462,20.6,83.3077,31.4667,22.8571,33.25,20.8889,32.7778,92.6818,144.9333,51.7857,48.0,34.3333,42.0,41.2222
Lihue,16.6625,18.0936,16.7942,14.5699,16.4481,16.2951,15.771,18.2072,16.9058,14.9042,17.3713,21.2977,17.8955,13.736,19.6941,14.9263,15.5559,21.2886,19.7197,17.524,17.2121,13.5639,12.9099,19.4894,20.8678,26.116,20.6779,22.1357,16.1333,15.3395,22.5141,21.287,15.9859,18.5943,19.3972,26.7064,22.8879,17.4323,21.9858,17.0172,16.9534,19.2976,14.543,19.9337,17.8264,28.9774,18.9819,23.3946,16.2676,21.6942,20.3925,21.1728,21.8817,21.5512,19.1789,18.6788,18.2331,19.578,18.8365,21.445
Lincoln,33.8387,34.6598,37.3243,26.3608,27.9126,29.7816,30.8772,34.6304,28.8276,15.8056,31.6328,35.6907,28.6,21.7875,36.7212,28.6,21.1667,30.027,30.8276,35.4184,21.1186,20.1343,30.8788,36.0182,41.486,31.5079,50.1852,36.56,21.338,46.1923,43.3491,45.3667,22.9245,48.8172,22.2903,44.1231,51.8276,72.9825,29.5435,37.7692,29.0,17.913,34.22,25.25,37.9032,24.0,26.6628,28.4848,22.9677,62.3448,42.2778,40.3889,30.5818,53.7174,53.4941,53.9451,39.7937,35.3396,31.3281,47.1053
Little Rock,35.8032,32.7865,29.2265,28.0895,32.4866,39.0688,31.1929,31.294,25.2222,23.6279,27.6044,32.4789,30.8851,21.4897,26.2222,27.1741,29.2143,34.5079,41.4597,39.1649,26.0223,21.0892,28.0391,26.9386,30.3359,26.3171,23.8368,48.9679,27.6552,39.7186,36.2599,30.443,25.6895,24.8152,21.4054,32.2099,29.0708,33.6017,21.7069,26.5014,29.1858,40.4508,31.267,31.6934,27.9972,29.0434,29.3105,26.989,27.594,29.9504,34.1131,36.2302,35.8364,40.3003,37.2195,40.0516,31.477,28.4555,21.504,29.2468
Long Beach,24.5901,37.3144,30.1292,24.4396,31.4979,29.7509,26.1859,28.0405,24.0789,22.5415,26.3423,36.1823,37.7994,45.9283,30.5924,26.9159,31.3103,25.6364,30.1212,39.2012,26.6498,26.825,33.3933,35.7039,44.7799,32.5157,35.9081,34.0982,34.4387,38.0098,44.0145,35.0983,37.4118,27.3794,29.9613,36.1408,39.1222,38.6387,38.161,23.5801,30.6102,28.676,29.0033,42.1697,25.7738,26.2264,29.2424,28.6923,32.5604,38.7617,31.2286,30.5994,33.1611,31.9525,42.5195,32.6356,34.1938,31.0229,38.9616,45.1222
Longview,23.0385,17.4545,34.2667,39.2353,28.4,34.3333,11.9412,21.1739,22.6667,12.8095,7.8,32.2381,,,32.5,24.25,15.5833,51.75,69.6667,54.8125,40.7778,54.4,78.8667,98.8667,96.0,,,,,,,,,,,,24.7143,33.6,17.8,23.7857,44.875,13.7931,24.1633,32.2162,16.6071,38.6786,20.7308,16.1429,12.85,59.0,19.8636,51.9545,17.4242,31.3077,12.6667,28.9565,17.0769,29.5789,16.0625,40.0833
Los Angeles,29.7349,33.5146,33.5427,28.5711,29.0422,33.807,38.6379,33.8166,27.1155,27.9614,26.6887,34.3895,31.8867,29.6433,31.1118,27.7597,28.4294,33.8161,36.7422,35.9566,27.058,27.7864,24.9291,42.2622,40.5768,38.0038,34.9335,36.5297,38.6577,33.7037,36.1358,35.5772,27.3353,30.8606,27.6011,34.7651,34.0766,30.7646,31.6494,29.8013,31.3355,35.7409,37.2201,37.4893,31.6738,30.3245,35.4646,32.7754,35.7504,36.6735,34.7714,37.6031,37.5344,39.3843,43.2211,38.2416,33.5989,30.3695,31.4742,36.5796
Louisville,28.0683,31.297,31.3171,29.1031,33.8532,38.2518,32.0943,29.9362,28.1116,18.3521,27.5927,34.372,28.1146,27.4265,25.2527,25.4481,22.1185,37.6162,39.5615,32.91,22.0941,24.5478,27.1798,36.2774,30.4807,23.2066,29.961,41.6271,24.785,36.4361,36.3631,33.4107,25.1525,18.4474,20.5112,28.9041,31.6919,29.1497,25.4424,30.7669,38.8121,42.5324,41.9507,43.1289,38.7213,30.0949,33.211,32.4255,44.1471,39.9884,31.699,40.1581,43.0836,42.6529,47.9901,38.9768,36.2961,35.5675,30.6057,37.5293
Lubbock,27.2658,25.0253,29.462,24.5969,37.8377,32.1895,28.8833,27.7452,18.5495,36.907,29.931,31.4266,22.9737,16.5714,28.1813,28.7059,34.0059,39.7357,42.4361,31.98,20.2479,12.6627,20.0147,25.847,31.4469,22.0636,24.9592,40.8261,27.4872,33.5078,21.0833,36.2164,19.5238,26.4922,18.266,30.3245,30.1623,36.1813,20.9296,30.8202,35.9557,33.1147,37.9652,32.9815,37.2036,39.9924,31.3284,46.1752,30.5267,44.5225,29.6221,27.5943,39.4498,54.3678,39.2462,33.9196,36.3262,46.4498,42.6027,37.2271
Lynchburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.44,30.7931,30.0571,19.75,44.9324,52.913,37.8605,37.3774,41.7119,28.4,30.1111,12.5556,20.3333,26.3,28.9286,33.7,30.75,35.7727,20.381,44.2632,29.9167,24.8864,33.0588,45.8519
Madison,34.8089,37.1068,26.1524,28.9471,37.0704,35.3963,32.4286,34.2989,30.1117,21.816,41.3966,30.5935,32.1838,40.7607,32.7063,25.3597,24.5478,49.8261,51.7746,46.9556,28.8118,28.7124,34.8447,40.5111,41.2402,30.6516,38.0681,46.4018,28.2128,48.0573,46.4346,41.5248,29.7451,41.6099,36.6279,50.9369,37.6796,34.7607,34.9377,40.6486,34.6561,50.4737,37.2639,43.0212,37.5314,27.7477,30.5983,31.7303,37.5136,45.6156,38.7951,40.2514,34.4557,44.922,46.3567,44.9914,31.3599,31.5732,33.1515,51.505
Mammoth Lakes,28.2857,26.5,27.875,63.6667,,,,,,,,74.625,34.5556,23.4706,29.5556,,,,,,,,,20.6667,12.3333,30.6364,41.75,102.0,,,,,,,,55.5,46.6,111.4,39.625,,,,,,,,,31.1852,53.4762,59.1923,90.9744,39.7778,51.5714,20.75,35.125,98.0,26.6667,70.3333,55.625,75.2727
Manchester,32.7222,29.8208,37.0534,29.786,26.8037,35.5896,39.2,36.6057,32.94,19.4054,28.9012,27.6386,32.726,28.0956,34.6556,22.1698,26.9852,30.8707,44.2452,34.5963,24.7078,26.7159,22.4123,34.942,35.088,22.5379,29.2246,23.9706,34.5318,33.5202,38.3775,35.1651,27.6242,22.5805,21.064,39.4444,37.418,39.3073,27.4058,35.9545,30.4843,40.7586,37.8824,46.3218,34.4511,29.6507,35.5943,29.0711,32.3866,38.9326,40.0469,40.2143,36.9527,41.5,41.6122,41.3681,32.1006,29.5366,32.2293,35.0136
Manhattan/Ft. Riley,36.7442,49.8919,33.8571,29.3514,39.6977,38.2292,30.0652,23.1395,24.225,29.5714,35.9,26.8947,,,,,,,,,,,,,,,,27.8621,49.4762,55.303,61.8305,41.5357,24.3333,62.5926,20.16,43.875,25.9063,44.6429,17.963,26.5652,46.8197,30.8986,36.9643,41.9383,32.5,30.0508,35.8367,36.9583,53.1167,30.5424,21.0392,41.06,35.9783,35.2469,32.4262,37.9394,39.2687,45.3108,22.4179,37.8537
Marquette,77.125,52.6471,19.7273,72.3333,52.875,45.5,37.2857,36.2,112.5,5.7143,38.8,49.6364,55.7368,50.625,26.7826,40.3333,12.6875,22.8462,18.4762,22.4118,24.5294,20.1667,14.9333,47.1563,31.5862,98.5,44.3333,36.1667,24.0,57.5417,44.3846,31.4,28.1579,27.8182,21.3158,83.5652,46.5676,47.24,34.7179,45.875,38.9677,49.7895,38.5,52.1702,53.3488,41.2188,35.359,71.4848,74.7317,157.7273,83.0857,112.6765,58.9429,44.9107,81.8696,51.0,47.7568,24.9412,97.5517,271.1471
Martha's Vineyard,,,,,65.5,34.7692,25.3684,57.0,35.0,11.5,,,,,,,35.1818,34.9231,36.2727,23.4091,28.625,12.3333,,,,,,,75.5,39.9375,28.6207,30.16,20.7778,69.3333,,,,,,,,33.9583,37.9149,47.082,8.25,3.0,,,,,,,5.0,51.3333,33.1915,40.5072,54.4667,44.2,,
